v1	V(n001)	I(D1)
-5.369999999999868e-02	-5.370000e-02	-1.749595e-09
-5.359999999999868e-02	-5.360000e-02	-1.747892e-09
-5.349999999999867e-02	-5.350000e-02	-1.746187e-09
-5.339999999999867e-02	-5.340000e-02	-1.744477e-09
-5.329999999999867e-02	-5.330000e-02	-1.742763e-09
-5.319999999999867e-02	-5.320000e-02	-1.741046e-09
-5.309999999999866e-02	-5.310000e-02	-1.739325e-09
-5.299999999999866e-02	-5.300000e-02	-1.737600e-09
-5.289999999999866e-02	-5.290000e-02	-1.735871e-09
-5.279999999999865e-02	-5.280000e-02	-1.734139e-09
-5.269999999999865e-02	-5.270000e-02	-1.732403e-09
-5.259999999999865e-02	-5.260000e-02	-1.730662e-09
-5.249999999999864e-02	-5.250000e-02	-1.728918e-09
-5.239999999999864e-02	-5.240000e-02	-1.727170e-09
-5.229999999999864e-02	-5.230000e-02	-1.725419e-09
-5.219999999999864e-02	-5.220000e-02	-1.723663e-09
-5.209999999999863e-02	-5.210000e-02	-1.721904e-09
-5.199999999999863e-02	-5.200000e-02	-1.720140e-09
-5.189999999999863e-02	-5.190000e-02	-1.718373e-09
-5.179999999999862e-02	-5.180000e-02	-1.716602e-09
-5.169999999999862e-02	-5.170000e-02	-1.714827e-09
-5.159999999999862e-02	-5.160000e-02	-1.713048e-09
-5.149999999999862e-02	-5.150000e-02	-1.711265e-09
-5.139999999999861e-02	-5.140000e-02	-1.709478e-09
-5.129999999999861e-02	-5.130000e-02	-1.707687e-09
-5.119999999999861e-02	-5.120000e-02	-1.705892e-09
-5.109999999999860e-02	-5.110000e-02	-1.704094e-09
-5.099999999999860e-02	-5.100000e-02	-1.702291e-09
-5.089999999999860e-02	-5.090000e-02	-1.700484e-09
-5.079999999999860e-02	-5.080000e-02	-1.698674e-09
-5.069999999999859e-02	-5.070000e-02	-1.696859e-09
-5.059999999999859e-02	-5.060000e-02	-1.695040e-09
-5.049999999999859e-02	-5.050000e-02	-1.693218e-09
-5.039999999999858e-02	-5.040000e-02	-1.691391e-09
-5.029999999999858e-02	-5.030000e-02	-1.689560e-09
-5.019999999999858e-02	-5.020000e-02	-1.687725e-09
-5.009999999999858e-02	-5.010000e-02	-1.685886e-09
-4.999999999999857e-02	-5.000000e-02	-1.684043e-09
-4.989999999999857e-02	-4.990000e-02	-1.682196e-09
-4.979999999999857e-02	-4.980000e-02	-1.680345e-09
-4.969999999999856e-02	-4.970000e-02	-1.678490e-09
-4.959999999999856e-02	-4.960000e-02	-1.676631e-09
-4.949999999999856e-02	-4.950000e-02	-1.674768e-09
-4.939999999999856e-02	-4.940000e-02	-1.672900e-09
-4.929999999999855e-02	-4.930000e-02	-1.671028e-09
-4.919999999999855e-02	-4.920000e-02	-1.669153e-09
-4.909999999999855e-02	-4.910000e-02	-1.667273e-09
-4.899999999999854e-02	-4.900000e-02	-1.665389e-09
-4.889999999999854e-02	-4.890000e-02	-1.663501e-09
-4.879999999999854e-02	-4.880000e-02	-1.661608e-09
-4.869999999999854e-02	-4.870000e-02	-1.659712e-09
-4.859999999999853e-02	-4.860000e-02	-1.657811e-09
-4.849999999999853e-02	-4.850000e-02	-1.655906e-09
-4.839999999999853e-02	-4.840000e-02	-1.653997e-09
-4.829999999999852e-02	-4.830000e-02	-1.652083e-09
-4.819999999999852e-02	-4.820000e-02	-1.650166e-09
-4.809999999999852e-02	-4.810000e-02	-1.648244e-09
-4.799999999999852e-02	-4.800000e-02	-1.646318e-09
-4.789999999999851e-02	-4.790000e-02	-1.644388e-09
-4.779999999999851e-02	-4.780000e-02	-1.642453e-09
-4.769999999999851e-02	-4.770000e-02	-1.640514e-09
-4.759999999999850e-02	-4.760000e-02	-1.638571e-09
-4.749999999999850e-02	-4.750000e-02	-1.636623e-09
-4.739999999999850e-02	-4.740000e-02	-1.634672e-09
-4.729999999999850e-02	-4.730000e-02	-1.632716e-09
-4.719999999999849e-02	-4.720000e-02	-1.630755e-09
-4.709999999999849e-02	-4.710000e-02	-1.628790e-09
-4.699999999999849e-02	-4.700000e-02	-1.626821e-09
-4.689999999999848e-02	-4.690000e-02	-1.624848e-09
-4.679999999999848e-02	-4.680000e-02	-1.622870e-09
-4.669999999999848e-02	-4.670000e-02	-1.620888e-09
-4.659999999999848e-02	-4.660000e-02	-1.618902e-09
-4.649999999999847e-02	-4.650000e-02	-1.616911e-09
-4.639999999999847e-02	-4.640000e-02	-1.614915e-09
-4.629999999999847e-02	-4.630000e-02	-1.612916e-09
-4.619999999999846e-02	-4.620000e-02	-1.610912e-09
-4.609999999999846e-02	-4.610000e-02	-1.608903e-09
-4.599999999999846e-02	-4.600000e-02	-1.606890e-09
-4.589999999999846e-02	-4.590000e-02	-1.604873e-09
-4.579999999999845e-02	-4.580000e-02	-1.602851e-09
-4.569999999999845e-02	-4.570000e-02	-1.600824e-09
-4.559999999999845e-02	-4.560000e-02	-1.598794e-09
-4.549999999999844e-02	-4.550000e-02	-1.596758e-09
-4.539999999999844e-02	-4.540000e-02	-1.594718e-09
-4.529999999999844e-02	-4.530000e-02	-1.592674e-09
-4.519999999999844e-02	-4.520000e-02	-1.590625e-09
-4.509999999999843e-02	-4.510000e-02	-1.588572e-09
-4.499999999999843e-02	-4.500000e-02	-1.586514e-09
-4.489999999999843e-02	-4.490000e-02	-1.584451e-09
-4.479999999999842e-02	-4.480000e-02	-1.582384e-09
-4.469999999999842e-02	-4.470000e-02	-1.580313e-09
-4.459999999999842e-02	-4.460000e-02	-1.578237e-09
-4.449999999999842e-02	-4.450000e-02	-1.576156e-09
-4.439999999999841e-02	-4.440000e-02	-1.574071e-09
-4.429999999999841e-02	-4.430000e-02	-1.571981e-09
-4.419999999999841e-02	-4.420000e-02	-1.569886e-09
-4.409999999999840e-02	-4.410000e-02	-1.567787e-09
-4.399999999999840e-02	-4.400000e-02	-1.565683e-09
-4.389999999999840e-02	-4.390000e-02	-1.563575e-09
-4.379999999999840e-02	-4.380000e-02	-1.561462e-09
-4.369999999999839e-02	-4.370000e-02	-1.559344e-09
-4.359999999999839e-02	-4.360000e-02	-1.557221e-09
-4.349999999999839e-02	-4.350000e-02	-1.555094e-09
-4.339999999999838e-02	-4.340000e-02	-1.552962e-09
-4.329999999999838e-02	-4.330000e-02	-1.550826e-09
-4.319999999999838e-02	-4.320000e-02	-1.548685e-09
-4.309999999999838e-02	-4.310000e-02	-1.546538e-09
-4.299999999999837e-02	-4.300000e-02	-1.544388e-09
-4.289999999999837e-02	-4.290000e-02	-1.542232e-09
-4.279999999999837e-02	-4.280000e-02	-1.540072e-09
-4.269999999999836e-02	-4.270000e-02	-1.537907e-09
-4.259999999999836e-02	-4.260000e-02	-1.535737e-09
-4.249999999999836e-02	-4.250000e-02	-1.533562e-09
-4.239999999999836e-02	-4.240000e-02	-1.531383e-09
-4.229999999999835e-02	-4.230000e-02	-1.529199e-09
-4.219999999999835e-02	-4.220000e-02	-1.527010e-09
-4.209999999999835e-02	-4.210000e-02	-1.524816e-09
-4.199999999999834e-02	-4.200000e-02	-1.522617e-09
-4.189999999999834e-02	-4.190000e-02	-1.520413e-09
-4.179999999999834e-02	-4.180000e-02	-1.518205e-09
-4.169999999999834e-02	-4.170000e-02	-1.515992e-09
-4.159999999999833e-02	-4.160000e-02	-1.513773e-09
-4.149999999999833e-02	-4.150000e-02	-1.511550e-09
-4.139999999999833e-02	-4.140000e-02	-1.509322e-09
-4.129999999999832e-02	-4.130000e-02	-1.507089e-09
-4.119999999999832e-02	-4.120000e-02	-1.504851e-09
-4.109999999999832e-02	-4.110000e-02	-1.502608e-09
-4.099999999999832e-02	-4.100000e-02	-1.500361e-09
-4.089999999999831e-02	-4.090000e-02	-1.498108e-09
-4.079999999999831e-02	-4.080000e-02	-1.495850e-09
-4.069999999999831e-02	-4.070000e-02	-1.493587e-09
-4.059999999999830e-02	-4.060000e-02	-1.491320e-09
-4.049999999999830e-02	-4.050000e-02	-1.489047e-09
-4.039999999999830e-02	-4.040000e-02	-1.486769e-09
-4.029999999999830e-02	-4.030000e-02	-1.484486e-09
-4.019999999999829e-02	-4.020000e-02	-1.482199e-09
-4.009999999999829e-02	-4.010000e-02	-1.479906e-09
-3.999999999999829e-02	-4.000000e-02	-1.477608e-09
-3.989999999999828e-02	-3.990000e-02	-1.475305e-09
-3.979999999999828e-02	-3.980000e-02	-1.472997e-09
-3.969999999999828e-02	-3.970000e-02	-1.470683e-09
-3.959999999999828e-02	-3.960000e-02	-1.468365e-09
-3.949999999999827e-02	-3.950000e-02	-1.466042e-09
-3.939999999999827e-02	-3.940000e-02	-1.463713e-09
-3.929999999999827e-02	-3.930000e-02	-1.461379e-09
-3.919999999999826e-02	-3.920000e-02	-1.459040e-09
-3.909999999999826e-02	-3.910000e-02	-1.456696e-09
-3.899999999999826e-02	-3.900000e-02	-1.454347e-09
-3.889999999999826e-02	-3.890000e-02	-1.451993e-09
-3.879999999999825e-02	-3.880000e-02	-1.449633e-09
-3.869999999999825e-02	-3.870000e-02	-1.447268e-09
-3.859999999999825e-02	-3.860000e-02	-1.444898e-09
-3.849999999999824e-02	-3.850000e-02	-1.442523e-09
-3.839999999999824e-02	-3.840000e-02	-1.440142e-09
-3.829999999999824e-02	-3.830000e-02	-1.437756e-09
-3.819999999999824e-02	-3.820000e-02	-1.435365e-09
-3.809999999999823e-02	-3.810000e-02	-1.432969e-09
-3.799999999999823e-02	-3.800000e-02	-1.430567e-09
-3.789999999999823e-02	-3.790000e-02	-1.428160e-09
-3.779999999999822e-02	-3.780000e-02	-1.425748e-09
-3.769999999999822e-02	-3.770000e-02	-1.423331e-09
-3.759999999999822e-02	-3.760000e-02	-1.420908e-09
-3.749999999999822e-02	-3.750000e-02	-1.418479e-09
-3.739999999999821e-02	-3.740000e-02	-1.416046e-09
-3.729999999999821e-02	-3.730000e-02	-1.413607e-09
-3.719999999999821e-02	-3.720000e-02	-1.411162e-09
-3.709999999999820e-02	-3.710000e-02	-1.408712e-09
-3.699999999999820e-02	-3.700000e-02	-1.406257e-09
-3.689999999999820e-02	-3.690000e-02	-1.403797e-09
-3.679999999999820e-02	-3.680000e-02	-1.401330e-09
-3.669999999999819e-02	-3.670000e-02	-1.398859e-09
-3.659999999999819e-02	-3.660000e-02	-1.396382e-09
-3.649999999999819e-02	-3.650000e-02	-1.393900e-09
-3.639999999999818e-02	-3.640000e-02	-1.391412e-09
-3.629999999999818e-02	-3.630000e-02	-1.388918e-09
-3.619999999999818e-02	-3.620000e-02	-1.386419e-09
-3.609999999999818e-02	-3.610000e-02	-1.383915e-09
-3.599999999999817e-02	-3.600000e-02	-1.381405e-09
-3.589999999999817e-02	-3.590000e-02	-1.378889e-09
-3.579999999999817e-02	-3.580000e-02	-1.376368e-09
-3.569999999999816e-02	-3.570000e-02	-1.373841e-09
-3.559999999999816e-02	-3.560000e-02	-1.371309e-09
-3.549999999999816e-02	-3.550000e-02	-1.368771e-09
-3.539999999999816e-02	-3.540000e-02	-1.366228e-09
-3.529999999999815e-02	-3.530000e-02	-1.363679e-09
-3.519999999999815e-02	-3.520000e-02	-1.361124e-09
-3.509999999999815e-02	-3.510000e-02	-1.358564e-09
-3.499999999999814e-02	-3.500000e-02	-1.355998e-09
-3.489999999999814e-02	-3.490000e-02	-1.353426e-09
-3.479999999999814e-02	-3.480000e-02	-1.350849e-09
-3.469999999999814e-02	-3.470000e-02	-1.348265e-09
-3.459999999999813e-02	-3.460000e-02	-1.345677e-09
-3.449999999999813e-02	-3.450000e-02	-1.343082e-09
-3.439999999999813e-02	-3.440000e-02	-1.340482e-09
-3.429999999999812e-02	-3.430000e-02	-1.337876e-09
-3.419999999999812e-02	-3.420000e-02	-1.335264e-09
-3.409999999999812e-02	-3.410000e-02	-1.332647e-09
-3.399999999999812e-02	-3.400000e-02	-1.330024e-09
-3.389999999999811e-02	-3.390000e-02	-1.327395e-09
-3.379999999999811e-02	-3.380000e-02	-1.324760e-09
-3.369999999999811e-02	-3.370000e-02	-1.322119e-09
-3.359999999999810e-02	-3.360000e-02	-1.319472e-09
-3.349999999999810e-02	-3.350000e-02	-1.316820e-09
-3.339999999999810e-02	-3.340000e-02	-1.314162e-09
-3.329999999999810e-02	-3.330000e-02	-1.311498e-09
-3.319999999999809e-02	-3.320000e-02	-1.308828e-09
-3.309999999999809e-02	-3.310000e-02	-1.306152e-09
-3.299999999999809e-02	-3.300000e-02	-1.303470e-09
-3.289999999999808e-02	-3.290000e-02	-1.300782e-09
-3.279999999999808e-02	-3.280000e-02	-1.298089e-09
-3.269999999999808e-02	-3.270000e-02	-1.295389e-09
-3.259999999999807e-02	-3.260000e-02	-1.292684e-09
-3.249999999999807e-02	-3.250000e-02	-1.289972e-09
-3.239999999999807e-02	-3.240000e-02	-1.287254e-09
-3.229999999999807e-02	-3.230000e-02	-1.284531e-09
-3.219999999999806e-02	-3.220000e-02	-1.281801e-09
-3.209999999999806e-02	-3.210000e-02	-1.279066e-09
-3.199999999999806e-02	-3.200000e-02	-1.276324e-09
-3.189999999999805e-02	-3.190000e-02	-1.273576e-09
-3.179999999999805e-02	-3.180000e-02	-1.270823e-09
-3.169999999999805e-02	-3.170000e-02	-1.268063e-09
-3.159999999999805e-02	-3.160000e-02	-1.265297e-09
-3.149999999999804e-02	-3.150000e-02	-1.262525e-09
-3.139999999999804e-02	-3.140000e-02	-1.259747e-09
-3.129999999999804e-02	-3.130000e-02	-1.256962e-09
-3.119999999999804e-02	-3.120000e-02	-1.254172e-09
-3.109999999999804e-02	-3.110000e-02	-1.251375e-09
-3.099999999999804e-02	-3.100000e-02	-1.248572e-09
-3.089999999999804e-02	-3.090000e-02	-1.245763e-09
-3.079999999999804e-02	-3.080000e-02	-1.242948e-09
-3.069999999999804e-02	-3.070000e-02	-1.240127e-09
-3.059999999999804e-02	-3.060000e-02	-1.237299e-09
-3.049999999999804e-02	-3.050000e-02	-1.234465e-09
-3.039999999999804e-02	-3.040000e-02	-1.231625e-09
-3.029999999999804e-02	-3.030000e-02	-1.228779e-09
-3.019999999999804e-02	-3.020000e-02	-1.225926e-09
-3.009999999999804e-02	-3.010000e-02	-1.223067e-09
-2.999999999999805e-02	-3.000000e-02	-1.220202e-09
-2.989999999999805e-02	-2.990000e-02	-1.217330e-09
-2.979999999999805e-02	-2.980000e-02	-1.214452e-09
-2.969999999999805e-02	-2.970000e-02	-1.211568e-09
-2.959999999999805e-02	-2.960000e-02	-1.208677e-09
-2.949999999999805e-02	-2.950000e-02	-1.205780e-09
-2.939999999999805e-02	-2.940000e-02	-1.202876e-09
-2.929999999999805e-02	-2.930000e-02	-1.199966e-09
-2.919999999999805e-02	-2.920000e-02	-1.197050e-09
-2.909999999999805e-02	-2.910000e-02	-1.194127e-09
-2.899999999999805e-02	-2.900000e-02	-1.191198e-09
-2.889999999999805e-02	-2.890000e-02	-1.188262e-09
-2.879999999999805e-02	-2.880000e-02	-1.185320e-09
-2.869999999999805e-02	-2.870000e-02	-1.182371e-09
-2.859999999999805e-02	-2.860000e-02	-1.179416e-09
-2.849999999999805e-02	-2.850000e-02	-1.176454e-09
-2.839999999999806e-02	-2.840000e-02	-1.173486e-09
-2.829999999999806e-02	-2.830000e-02	-1.170511e-09
-2.819999999999806e-02	-2.820000e-02	-1.167529e-09
-2.809999999999806e-02	-2.810000e-02	-1.164541e-09
-2.799999999999806e-02	-2.800000e-02	-1.161547e-09
-2.789999999999806e-02	-2.790000e-02	-1.158545e-09
-2.779999999999806e-02	-2.780000e-02	-1.155538e-09
-2.769999999999806e-02	-2.770000e-02	-1.152523e-09
-2.759999999999806e-02	-2.760000e-02	-1.149502e-09
-2.749999999999806e-02	-2.750000e-02	-1.146474e-09
-2.739999999999806e-02	-2.740000e-02	-1.143439e-09
-2.729999999999806e-02	-2.730000e-02	-1.140398e-09
-2.719999999999806e-02	-2.720000e-02	-1.137350e-09
-2.709999999999806e-02	-2.710000e-02	-1.134296e-09
-2.699999999999806e-02	-2.700000e-02	-1.131234e-09
-2.689999999999806e-02	-2.690000e-02	-1.128166e-09
-2.679999999999806e-02	-2.680000e-02	-1.125091e-09
-2.669999999999807e-02	-2.670000e-02	-1.122009e-09
-2.659999999999807e-02	-2.660000e-02	-1.118921e-09
-2.649999999999807e-02	-2.650000e-02	-1.115825e-09
-2.639999999999807e-02	-2.640000e-02	-1.112723e-09
-2.629999999999807e-02	-2.630000e-02	-1.109614e-09
-2.619999999999807e-02	-2.620000e-02	-1.106498e-09
-2.609999999999807e-02	-2.610000e-02	-1.103375e-09
-2.599999999999807e-02	-2.600000e-02	-1.100245e-09
-2.589999999999807e-02	-2.590000e-02	-1.097109e-09
-2.579999999999807e-02	-2.580000e-02	-1.093965e-09
-2.569999999999807e-02	-2.570000e-02	-1.090814e-09
-2.559999999999807e-02	-2.560000e-02	-1.087657e-09
-2.549999999999807e-02	-2.550000e-02	-1.084492e-09
-2.539999999999807e-02	-2.540000e-02	-1.081321e-09
-2.529999999999807e-02	-2.530000e-02	-1.078142e-09
-2.519999999999807e-02	-2.520000e-02	-1.074957e-09
-2.509999999999808e-02	-2.510000e-02	-1.071764e-09
-2.499999999999808e-02	-2.500000e-02	-1.068565e-09
-2.489999999999808e-02	-2.490000e-02	-1.065358e-09
-2.479999999999808e-02	-2.480000e-02	-1.062144e-09
-2.469999999999808e-02	-2.470000e-02	-1.058924e-09
-2.459999999999808e-02	-2.460000e-02	-1.055696e-09
-2.449999999999808e-02	-2.450000e-02	-1.052461e-09
-2.439999999999808e-02	-2.440000e-02	-1.049218e-09
-2.429999999999808e-02	-2.430000e-02	-1.045969e-09
-2.419999999999808e-02	-2.420000e-02	-1.042712e-09
-2.409999999999808e-02	-2.410000e-02	-1.039449e-09
-2.399999999999808e-02	-2.400000e-02	-1.036178e-09
-2.389999999999808e-02	-2.390000e-02	-1.032899e-09
-2.379999999999808e-02	-2.380000e-02	-1.029614e-09
-2.369999999999808e-02	-2.370000e-02	-1.026321e-09
-2.359999999999808e-02	-2.360000e-02	-1.023021e-09
-2.349999999999808e-02	-2.350000e-02	-1.019714e-09
-2.339999999999809e-02	-2.340000e-02	-1.016400e-09
-2.329999999999809e-02	-2.330000e-02	-1.013078e-09
-2.319999999999809e-02	-2.320000e-02	-1.009748e-09
-2.309999999999809e-02	-2.310000e-02	-1.006412e-09
-2.299999999999809e-02	-2.300000e-02	-1.003068e-09
-2.289999999999809e-02	-2.290000e-02	-9.997164e-10
-2.279999999999809e-02	-2.280000e-02	-9.963577e-10
-2.269999999999809e-02	-2.270000e-02	-9.929916e-10
-2.259999999999809e-02	-2.260000e-02	-9.896179e-10
-2.249999999999809e-02	-2.250000e-02	-9.862369e-10
-2.239999999999809e-02	-2.240000e-02	-9.828484e-10
-2.229999999999809e-02	-2.230000e-02	-9.794523e-10
-2.219999999999809e-02	-2.220000e-02	-9.760488e-10
-2.209999999999809e-02	-2.210000e-02	-9.726377e-10
-2.199999999999809e-02	-2.200000e-02	-9.692193e-10
-2.189999999999809e-02	-2.190000e-02	-9.657931e-10
-2.179999999999810e-02	-2.180000e-02	-9.623594e-10
-2.169999999999810e-02	-2.170000e-02	-9.589182e-10
-2.159999999999810e-02	-2.160000e-02	-9.554693e-10
-2.149999999999810e-02	-2.150000e-02	-9.520128e-10
-2.139999999999810e-02	-2.140000e-02	-9.485487e-10
-2.129999999999810e-02	-2.130000e-02	-9.450768e-10
-2.119999999999810e-02	-2.120000e-02	-9.415974e-10
-2.109999999999810e-02	-2.110000e-02	-9.381103e-10
-2.099999999999810e-02	-2.100000e-02	-9.346154e-10
-2.089999999999810e-02	-2.090000e-02	-9.311129e-10
-2.079999999999810e-02	-2.080000e-02	-9.276026e-10
-2.069999999999810e-02	-2.070000e-02	-9.240845e-10
-2.059999999999810e-02	-2.060000e-02	-9.205586e-10
-2.049999999999810e-02	-2.050000e-02	-9.170250e-10
-2.039999999999810e-02	-2.040000e-02	-9.134836e-10
-2.029999999999810e-02	-2.030000e-02	-9.099344e-10
-2.019999999999810e-02	-2.020000e-02	-9.063773e-10
-2.009999999999811e-02	-2.010000e-02	-9.028123e-10
-1.999999999999811e-02	-2.000000e-02	-8.992395e-10
-1.989999999999811e-02	-1.990000e-02	-8.956588e-10
-1.979999999999811e-02	-1.980000e-02	-8.920701e-10
-1.969999999999811e-02	-1.970000e-02	-8.884736e-10
-1.959999999999811e-02	-1.960000e-02	-8.848691e-10
-1.949999999999811e-02	-1.950000e-02	-8.812566e-10
-1.939999999999811e-02	-1.940000e-02	-8.776362e-10
-1.929999999999811e-02	-1.930000e-02	-8.740078e-10
-1.919999999999811e-02	-1.920000e-02	-8.703713e-10
-1.909999999999811e-02	-1.910000e-02	-8.667268e-10
-1.899999999999811e-02	-1.900000e-02	-8.630743e-10
-1.889999999999811e-02	-1.890000e-02	-8.594137e-10
-1.879999999999811e-02	-1.880000e-02	-8.557450e-10
-1.869999999999811e-02	-1.870000e-02	-8.520681e-10
-1.859999999999811e-02	-1.860000e-02	-8.483833e-10
-1.849999999999812e-02	-1.850000e-02	-8.446902e-10
-1.839999999999812e-02	-1.840000e-02	-8.409889e-10
-1.829999999999812e-02	-1.830000e-02	-8.372796e-10
-1.819999999999812e-02	-1.820000e-02	-8.335620e-10
-1.809999999999812e-02	-1.810000e-02	-8.298361e-10
-1.799999999999812e-02	-1.800000e-02	-8.261021e-10
-1.789999999999812e-02	-1.790000e-02	-8.223598e-10
-1.779999999999812e-02	-1.780000e-02	-8.186093e-10
-1.769999999999812e-02	-1.770000e-02	-8.148505e-10
-1.759999999999812e-02	-1.760000e-02	-8.110833e-10
-1.749999999999812e-02	-1.750000e-02	-8.073078e-10
-1.739999999999812e-02	-1.740000e-02	-8.035240e-10
-1.729999999999812e-02	-1.730000e-02	-7.997319e-10
-1.719999999999812e-02	-1.720000e-02	-7.959313e-10
-1.709999999999812e-02	-1.710000e-02	-7.921224e-10
-1.699999999999812e-02	-1.700000e-02	-7.883050e-10
-1.689999999999812e-02	-1.690000e-02	-7.844793e-10
-1.679999999999813e-02	-1.680000e-02	-7.806450e-10
-1.669999999999813e-02	-1.670000e-02	-7.768023e-10
-1.659999999999813e-02	-1.660000e-02	-7.729511e-10
-1.649999999999813e-02	-1.650000e-02	-7.690914e-10
-1.639999999999813e-02	-1.640000e-02	-7.652232e-10
-1.629999999999813e-02	-1.630000e-02	-7.613464e-10
-1.619999999999813e-02	-1.620000e-02	-7.574611e-10
-1.609999999999813e-02	-1.610000e-02	-7.535672e-10
-1.599999999999813e-02	-1.600000e-02	-7.496646e-10
-1.589999999999813e-02	-1.590000e-02	-7.457535e-10
-1.579999999999813e-02	-1.580000e-02	-7.418337e-10
-1.569999999999813e-02	-1.570000e-02	-7.379052e-10
-1.559999999999813e-02	-1.560000e-02	-7.339681e-10
-1.549999999999813e-02	-1.550000e-02	-7.300223e-10
-1.539999999999813e-02	-1.540000e-02	-7.260678e-10
-1.529999999999813e-02	-1.530000e-02	-7.221045e-10
-1.519999999999814e-02	-1.520000e-02	-7.181324e-10
-1.509999999999814e-02	-1.510000e-02	-7.141516e-10
-1.499999999999814e-02	-1.500000e-02	-7.101620e-10
-1.489999999999814e-02	-1.490000e-02	-7.061636e-10
-1.479999999999814e-02	-1.480000e-02	-7.021564e-10
-1.469999999999814e-02	-1.470000e-02	-6.981403e-10
-1.459999999999814e-02	-1.460000e-02	-6.941153e-10
-1.449999999999814e-02	-1.450000e-02	-6.900815e-10
-1.439999999999814e-02	-1.440000e-02	-6.860387e-10
-1.429999999999814e-02	-1.430000e-02	-6.819870e-10
-1.419999999999814e-02	-1.420000e-02	-6.779263e-10
-1.409999999999814e-02	-1.410000e-02	-6.738567e-10
-1.399999999999814e-02	-1.400000e-02	-6.697781e-10
-1.389999999999814e-02	-1.390000e-02	-6.656904e-10
-1.379999999999814e-02	-1.380000e-02	-6.615938e-10
-1.369999999999814e-02	-1.370000e-02	-6.574881e-10
-1.359999999999814e-02	-1.360000e-02	-6.533733e-10
-1.349999999999815e-02	-1.350000e-02	-6.492494e-10
-1.339999999999815e-02	-1.340000e-02	-6.451165e-10
-1.329999999999815e-02	-1.330000e-02	-6.409744e-10
-1.319999999999815e-02	-1.320000e-02	-6.368231e-10
-1.309999999999815e-02	-1.310000e-02	-6.326627e-10
-1.299999999999815e-02	-1.300000e-02	-6.284931e-10
-1.289999999999815e-02	-1.290000e-02	-6.243143e-10
-1.279999999999815e-02	-1.280000e-02	-6.201262e-10
-1.269999999999815e-02	-1.270000e-02	-6.159289e-10
-1.259999999999815e-02	-1.260000e-02	-6.117223e-10
-1.249999999999815e-02	-1.250000e-02	-6.075064e-10
-1.239999999999815e-02	-1.240000e-02	-6.032812e-10
-1.229999999999815e-02	-1.230000e-02	-5.990466e-10
-1.219999999999815e-02	-1.220000e-02	-5.948028e-10
-1.209999999999815e-02	-1.210000e-02	-5.905496e-10
-1.199999999999815e-02	-1.200000e-02	-5.862869e-10
-1.189999999999816e-02	-1.190000e-02	-5.820148e-10
-1.179999999999816e-02	-1.180000e-02	-5.777333e-10
